"GEO_ID","NAME","B17010_001E","B17010_001M","B17010_002E","B17010_002M","B17010_003E","B17010_003M","B17010_004E","B17010_004M","B17010_005E","B17010_005M","B17010_006E","B17010_006M","B17010_007E","B17010_007M","B17010_008E","B17010_008M","B17010_009E","B17010_009M","B17010_010E","B17010_010M","B17010_011E","B17010_011M","B17010_012E","B17010_012M","B17010_013E","B17010_013M","B17010_014E","B17010_014M","B17010_015E","B17010_015M","B17010_016E","B17010_016M","B17010_017E","B17010_017M","B17010_018E","B17010_018M","B17010_019E","B17010_019M","B17010_020E","B17010_020M","B17010_021E","B17010_021M","B17010_022E","B17010_022M","B17010_023E","B17010_023M","B17010_024E","B17010_024M","B17010_025E","B17010_025M","B17010_026E","B17010_026M","B17010_027E","B17010_027M","B17010_028E","B17010_028M","B17010_029E","B17010_029M","B17010_030E","B17010_030M","B17010_031E","B17010_031M","B17010_032E","B17010_032M","B17010_033E","B17010_033M","B17010_034E","B17010_034M","B17010_035E","B17010_035M","B17010_036E","B17010_036M","B17010_037E","B17010_037M","B17010_038E","B17010_038M","B17010_039E","B17010_039M","B17010_040E","B17010_040M","B17010_041E","B17010_041M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Income in the past 12 months below poverty level:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months below poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Married-couple family:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Male householder, no spouse present:!!No related children of the householder under 18 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!Under 5 years and 5 to 17 years","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!With related children of the householder under 18 years:!!5 to 17 years only","Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years","Margin of Error!!Total:!!Income in the past 12 months at or above poverty level:!!Other family:!!Female householder, no spouse present:!!No related children of the householder under 18 years",
"1500000US481130136092","Block Group 2; Census Tract 136.09; Dallas County; Texas","569","130","29","42","3","6","3","6","0","15","0","15","3","6","0","15","26","43","0","15","0","15","0","15","0","15","0","15","0","15","26","43","26","43","0","15","0","15","26","43","0","15","540","129","534","132","333","118","115","93","33","39","185","84","201","75","6","17","0","15","0","15","0","15","0","15","0","15","0","15","6","17","6","17","0","15","0","15","6","17","0","15",
"1500000US481130136101","Block Group 1; Census Tract 136.10; Dallas County; Texas","351","92","9","15","9","15","0","15","0","15","0","15","0","15","9","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","342","90","237","75","142","61","11","18","75","59","56","41","95","50","105","71","10","17","0","15","0","15","0","15","0","15","10","17","95","77","57","53","20","34","0","15","37","39","38","44",
"1500000US481130136102","Block Group 2; Census Tract 136.10; Dallas County; Texas","351","97","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","351","97","351","97","195","84","0","15","55","59","140","60","156","76","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136103","Block Group 3; Census Tract 136.10; Dallas County; Texas","191","86","45","64","9","20","9","20","0","15","9","20","0","15","0","15","36","58","0","15","0","15","0","15","0","15","0","15","0","15","36","58","36","58","36","58","0","15","0","15","0","15","146","63","136","63","46","34","0","15","22","27","24","22","90","56","10","16","0","15","0","15","0","15","0","15","0","15","0","15","10","16","10","16","0","15","0","15","10","16","0","15",
"1500000US481130136111","Block Group 1; Census Tract 136.11; Dallas County; Texas","555","92","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","555","92","529","86","152","63","23","25","83","51","46","45","377","77","26","39","26","39","26","39","0","15","0","15","26","39","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136112","Block Group 2; Census Tract 136.11; Dallas County; Texas","171","92","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","171","92","134","61","48","46","0","15","0","15","48","46","86","44","37","58","0","15","0","15","0","15","0","15","0","15","0","15","37","58","0","15","0","15","0","15","0","15","37","58",
"1500000US481130136151","Block Group 1; Census Tract 136.15; Dallas County; Texas","379","253","131","198","0","15","0","15","0","15","0","15","0","15","0","15","131","198","0","15","0","15","0","15","0","15","0","15","0","15","131","198","131","198","131","198","0","15","0","15","0","15","248","199","152","146","122","136","64","101","0","15","58","91","30","46","96","131","0","15","0","15","0","15","0","15","0","15","0","15","96","131","48","81","0","15","0","15","48","81","48","102",
"1500000US481130136152","Block Group 2; Census Tract 136.15; Dallas County; Texas","202","94","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","202","94","83","117","0","15","0","15","0","15","0","15","83","117","119","87","0","15","0","15","0","15","0","15","0","15","0","15","119","87","119","87","0","15","119","87","0","15","0","15",
"1500000US481130136153","Block Group 3; Census Tract 136.15; Dallas County; Texas","348","168","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","348","168","289","135","91","61","0","15","0","15","91","61","198","128","59","99","59","99","59","99","0","15","59","99","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136154","Block Group 4; Census Tract 136.15; Dallas County; Texas","57","65","27","46","27","46","0","15","0","15","0","15","0","15","27","46","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","30","48","30","48","0","15","0","15","0","15","0","15","30","48","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136171","Block Group 1; Census Tract 136.17; Dallas County; Texas","187","71","37","49","0","15","0","15","0","15","0","15","0","15","0","15","37","49","0","15","0","15","0","15","0","15","0","15","0","15","37","49","37","49","0","15","37","49","0","15","0","15","150","56","131","57","68","43","0","15","0","15","68","43","63","41","19","24","0","15","0","15","0","15","0","15","0","15","0","15","19","24","13","22","0","15","0","15","13","22","6","9",
"1500000US481130136172","Block Group 2; Census Tract 136.17; Dallas County; Texas","573","133","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","573","133","460","93","231","79","41","32","55","43","135","63","229","66","113","93","48","38","20","24","0","15","0","15","20","24","28","32","65","85","54","82","0","15","0","15","54","82","11","18",
"1500000US481130136181","Block Group 1; Census Tract 136.18; Dallas County; Texas","423","108","51","58","51","58","51","58","35","52","0","15","16","25","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","372","94","218","76","123","64","13","21","57","57","53","33","95","43","154","88","93","76","49","51","0","15","0","15","49","51","44","56","61","41","33","32","0","15","0","15","33","32","28","24",
"1500000US481130136182","Block Group 2; Census Tract 136.18; Dallas County; Texas","327","60","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","327","60","321","59","181","53","21","24","36","32","124","45","140","51","6","9","0","15","0","15","0","15","0","15","0","15","0","15","6","9","6","9","0","15","0","15","6","9","0","15",
"1500000US481130136191","Block Group 1; Census Tract 136.19; Dallas County; Texas","460","139","67","82","16","25","0","15","0","15","0","15","0","15","16","25","51","77","0","15","0","15","0","15","0","15","0","15","0","15","51","77","51","77","0","15","0","15","51","77","0","15","393","131","337","128","108","70","0","15","18","30","90","63","229","117","56","50","22","34","22","34","0","15","0","15","22","34","0","15","34","37","34","37","0","15","0","15","34","37","0","15",
"1500000US481130136192","Block Group 2; Census Tract 136.19; Dallas County; Texas","434","114","12","20","0","15","0","15","0","15","0","15","0","15","0","15","12","20","12","20","0","15","0","15","0","15","0","15","12","20","0","15","0","15","0","15","0","15","0","15","0","15","422","115","422","115","220","110","29","35","57","73","134","84","202","76","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136193","Block Group 3; Census Tract 136.19; Dallas County; Texas","539","254","14","22","14","22","0","15","0","15","0","15","0","15","14","22","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","525","255","525","255","172","62","0","15","16","25","156","64","353","252","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136201","Block Group 1; Census Tract 136.20; Dallas County; Texas","76","77","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","76","77","62","68","29","50","0","15","0","15","29","50","33","49","14","24","0","15","0","15","0","15","0","15","0","15","0","15","14","24","5","17","0","15","0","15","5","17","9","17",
"1500000US481130136202","Block Group 2; Census Tract 136.20; Dallas County; Texas","549","211","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","549","211","374","172","9","31","9","31","0","15","0","15","365","169","175","142","120","151","91","147","0","15","91","147","0","15","29","43","55","76","55","76","0","15","0","15","55","76","0","15",
"1500000US481130136203","Block Group 3; Census Tract 136.20; Dallas County; Texas","215","139","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","215","139","156","97","0","15","0","15","0","15","0","15","156","97","59","95","0","15","0","15","0","15","0","15","0","15","0","15","59","95","0","15","0","15","0","15","0","15","59","95",
"1500000US481130136204","Block Group 4; Census Tract 136.20; Dallas County; Texas","170","134","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","170","134","170","134","86","100","0","15","86","100","0","15","84","86","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136211","Block Group 1; Census Tract 136.21; Dallas County; Texas","208","131","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","208","131","193","135","0","15","0","15","0","15","0","15","193","135","15","23","0","15","0","15","0","15","0","15","0","15","0","15","15","23","0","15","0","15","0","15","0","15","15","23",
"1500000US481130136212","Block Group 2; Census Tract 136.21; Dallas County; Texas","669","401","58","75","43","71","43","71","0","15","43","71","0","15","0","15","15","25","0","15","0","15","0","15","0","15","0","15","0","15","15","25","15","25","0","15","15","25","0","15","0","15","611","396","401","272","222","226","0","15","222","226","0","15","179","147","210","290","0","15","0","15","0","15","0","15","0","15","0","15","210","290","0","15","0","15","0","15","0","15","210","290",
"1500000US481130136213","Block Group 3; Census Tract 136.21; Dallas County; Texas","209","152","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","209","152","92","86","0","15","0","15","0","15","0","15","92","86","117","132","0","15","0","15","0","15","0","15","0","15","0","15","117","132","65","99","65","99","0","15","0","15","52","85",
"1500000US481130136221","Block Group 1; Census Tract 136.22; Dallas County; Texas","345","107","14","20","14","20","0","15","0","15","0","15","0","15","14","20","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","331","110","242","81","0","15","0","15","0","15","0","15","242","81","89","85","8","14","8","14","8","14","0","15","0","15","0","15","81","83","63","78","63","78","0","15","0","15","18","18",
"1500000US481130136222","Block Group 2; Census Tract 136.22; Dallas County; Texas","262","136","24","37","24","37","0","15","0","15","0","15","0","15","24","37","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","238","145","94","85","0","15","0","15","0","15","0","15","94","85","144","126","118","120","118","120","77","119","31","14","10","21","0","15","26","44","26","44","26","44","0","15","0","15","0","15",
"1500000US481130136241","Block Group 1; Census Tract 136.24; Dallas County; Texas","236","116","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","236","116","136","105","136","105","0","15","77","43","59","96","0","15","100","87","43","73","0","15","0","15","0","15","0","15","43","73","57","47","31","51","31","51","0","15","0","15","26","42",
"1500000US481130136242","Block Group 2; Census Tract 136.24; Dallas County; Texas","35","45","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","35","45","32","37","0","15","0","15","0","15","0","15","32","37","3","25","3","25","0","15","0","15","0","15","0","15","3","25","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136243","Block Group 3; Census Tract 136.24; Dallas County; Texas","60","58","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","60","58","60","58","22","35","0","15","0","15","22","35","38","47","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136251","Block Group 1; Census Tract 136.25; Dallas County; Texas","544","174","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","544","174","264","137","121","108","31","51","36","41","54","85","143","80","280","152","100","94","72","89","0","15","0","15","72","89","28","32","180","131","103","92","15","23","0","15","88","91","77","91",
"1500000US481130136252","Block Group 2; Census Tract 136.25; Dallas County; Texas","117","72","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","117","72","72","74","0","15","0","15","0","15","0","15","72","74","45","42","0","15","0","15","0","15","0","15","0","15","0","15","45","42","29","32","16","24","0","15","13","22","16","26",
"1500000US481130136261","Block Group 1; Census Tract 136.26; Dallas County; Texas","279","191","21","36","0","15","0","15","0","15","0","15","0","15","0","15","21","36","21","36","21","36","21","36","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","258","185","114","103","58","73","0","15","0","15","58","73","56","54","144","158","72","118","72","118","0","15","0","15","72","118","0","15","72","101","0","15","0","15","0","15","0","15","72","101",
"1500000US481130136262","Block Group 2; Census Tract 136.26; Dallas County; Texas","342","138","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","342","138","306","153","207","151","207","151","0","15","0","15","99","78","36","38","0","15","0","15","0","15","0","15","0","15","0","15","36","38","14","24","0","15","0","15","14","24","22","29",
"1500000US481130136271","Block Group 1; Census Tract 136.27; Dallas County; Texas","241","111","29","24","0","15","0","15","0","15","0","15","0","15","0","15","29","24","0","15","0","15","0","15","0","15","0","15","0","15","29","24","0","15","0","15","0","15","0","15","29","24","212","114","182","108","25","31","13","22","6","10","6","11","157","99","30","52","6","33","6","33","6","33","0","15","0","15","0","15","24","36","2","8","0","15","0","15","2","8","22","36",
"1500000US481130136281","Block Group 1; Census Tract 136.28; Dallas County; Texas","57","63","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","57","63","28","44","28","44","28","44","0","15","0","15","0","15","29","47","0","15","0","15","0","15","0","15","0","15","0","15","29","47","0","15","0","15","0","15","0","15","29","47",
"1500000US481130136282","Block Group 2; Census Tract 136.28; Dallas County; Texas","323","158","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","323","158","283","155","0","15","0","15","0","15","0","15","283","155","40","48","0","15","0","15","0","15","0","15","0","15","0","15","40","48","17","30","17","30","0","15","0","15","23","38",
"1500000US481130136283","Block Group 3; Census Tract 136.28; Dallas County; Texas","86","135","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","86","135","16","36","0","15","0","15","0","15","0","15","16","36","70","128","0","15","0","15","0","15","0","15","0","15","0","15","70","128","0","15","0","15","0","15","0","15","70","128",
"1500000US481130136284","Block Group 4; Census Tract 136.28; Dallas County; Texas","124","130","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","124","130","93","119","66","112","0","15","0","15","66","112","27","41","31","50","31","50","0","15","0","15","0","15","0","15","31","50","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136285","Block Group 5; Census Tract 136.28; Dallas County; Texas","531","284","166","9","0","15","0","15","0","15","0","15","0","15","0","15","166","9","0","15","0","15","0","15","0","15","0","15","0","15","166","9","166","9","0","15","166","9","0","15","0","15","365","284","314","280","0","15","0","15","0","15","0","15","314","280","51","62","0","15","0","15","0","15","0","15","0","15","0","15","51","62","0","15","0","15","0","15","0","15","51","62",
"1500000US481130136291","Block Group 1; Census Tract 136.29; Dallas County; Texas","161","84","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","161","84","120","79","79","61","32","48","0","15","47","58","41","47","41","45","41","45","0","15","0","15","0","15","0","15","41","45","0","15","0","15","0","15","0","15","0","15","0","15",
"1500000US481130136292","Block Group 2; Census Tract 136.29; Dallas County; Texas","324","261","152","231","152","231","152","231","0","15","152","231","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","172","121","133","115","92","100","0","15","0","15","92","100","41","64","39","46","0","15","0","15","0","15","0","15","0","15","0","15","39","46","14","24","14","24","0","15","0","15","25","40",
"1500000US481130136301","Block Group 1; Census Tract 136.30; Dallas County; Texas","74","63","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","74","63","42","50","0","15","0","15","0","15","0","15","42","50","32","37","0","15","0","15","0","15","0","15","0","15","0","15","32","37","19","31","0","15","0","15","19","31","13","21",
